sample_index,y_true,dominant_agent,dominant_pathway,dominant_weight,top_minus_second_weight_margin,normalized_weight_entropy,LocalRegionalAgent_weight,MultiViewAgent_weight,BilateralAgent_weight,TemporalSpatialAgent_weight,MetadataAgent_weight,AdaptiveControlAgent_weight
341,0,TemporalSpatialAgent,Temporal-Spatial,0.23479949315129575,0.009332936692391186,0.9327110138760499,0.19296284641306605,0.22546655645890457,0.19863698212954795,0.23479949315129575,0.029323565054933807,0.11881055679225193
342,0,TemporalSpatialAgent,Temporal-Spatial,0.22521268401419842,0.01329130202937051,0.9341245508959254,0.20368046676523507,0.2119213819848279,0.2097887076716523,0.22521268401419842,0.028952295905905315,0.12044446365818105
343,0,TemporalSpatialAgent,Temporal-Spatial,0.22860357925350322,0.018004889259604306,0.9369216510013433,0.19970499366852099,0.2051662078195011,0.2105986899938989,0.22860357925350322,0.030350966746930715,0.12557556251764518
344,0,TemporalSpatialAgent,Temporal-Spatial,0.22302716732940095,0.0022428668945981,0.9355677466991617,0.21193984074327135,0.22078430043480285,0.18984417742711546,0.22302716732940095,0.029598390206087406,0.12480612385932192
345,0,BilateralAgent,Bilateral,0.2453080835981473,0.009853940601170813,0.9336642154368059,0.19848155513745705,0.15077930108334026,0.2453080835981473,0.23545414299697648,0.03066153514423581,0.13931538203984314
346,0,TemporalSpatialAgent,Temporal-Spatial,0.23941448452609126,0.015485112009559099,0.9324528588963368,0.15837498998738822,0.21947041577516296,0.22392937251653217,0.23941448452609126,0.029665863295457107,0.12914487389936832
347,1,TemporalSpatialAgent,Temporal-Spatial,0.2339373882175637,0.013042851233136893,0.934481965474286,0.20197234822588678,0.22089453698442682,0.18965219511038178,0.2339373882175637,0.029317650327164213,0.12422588113457675
348,0,TemporalSpatialAgent,Temporal-Spatial,0.22532558568416788,0.012745259472129511,0.9334799412153286,0.20175246527410046,0.21167588895253908,0.21258032621203837,0.22532558568416788,0.02849278858601341,0.12017294529114084
349,0,TemporalSpatialAgent,Temporal-Spatial,0.2506531621360132,0.01978914496067999,0.9351460549951012,0.18436631210239196,0.2308640171753332,0.16871195648675816,0.2506531621360132,0.03162770378609951,0.13377684831340406
350,0,MultiViewAgent,Multi-View,0.29731800934991304,0.10893194698979852,0.9370379332655908,0.18838606236011451,0.29731800934991304,0.12480810558222961,0.18634866495458902,0.04486663674359061,0.15827252100956324
351,0,TemporalSpatialAgent,Temporal-Spatial,0.22079857834889496,0.0010652467244152974,0.935997109945012,0.20856067820005025,0.19911621672806235,0.21973333162447967,0.22079857834889496,0.030503927914189707,0.12128726718432323
352,0,TemporalSpatialAgent,Temporal-Spatial,0.2508190639867286,0.026593909362107093,0.9370447189465477,0.2242251546246215,0.16162031758189527,0.17929933016388516,0.2508190639867286,0.030481304257973515,0.15355482938489615
353,0,TemporalSpatialAgent,Temporal-Spatial,0.22406967966425684,0.008868339140420123,0.932856726661065,0.20085628719015544,0.21398180867810962,0.21520134052383671,0.22406967966425684,0.028845263216979503,0.11704562072666182
354,0,TemporalSpatialAgent,Temporal-Spatial,0.2226251722905336,0.012833690550188098,0.9385419722011326,0.2097914817403455,0.2017532857592595,0.2096008105717474,0.2226251722905336,0.0319113050561199,0.1243179445819939
355,0,TemporalSpatialAgent,Temporal-Spatial,0.22814301309791954,0.004405842375571789,0.9305422357532981,0.1865673471088213,0.2148597234444561,0.22373717072234775,0.22814301309791954,0.026940189651350414,0.11975255597510497
356,0,TemporalSpatialAgent,Temporal-Spatial,0.22348334409328344,0.00592102979479342,0.9340893184431515,0.19635333722929252,0.21756231429849002,0.21173207153139623,0.22348334409328344,0.028608522960024002,0.12226040988751372
357,0,TemporalSpatialAgent,Temporal-Spatial,0.23007697607658376,0.013208837203911,0.9305167471233562,0.19979997965916596,0.21686813887267276,0.21218559978705656,0.23007697607658376,0.028310097640032207,0.11275920796448882
358,1,MultiViewAgent,Multi-View,0.3097567148089131,0.1118706414471152,0.9184509294945384,0.1978860733617979,0.3097567148089131,0.17299625608040115,0.10126827431442144,0.03405792005226691,0.18403476138219957
359,0,TemporalSpatialAgent,Temporal-Spatial,0.2242622692269393,0.01001841121626218,0.9339203104907219,0.2037804438786277,0.2101905268380444,0.2142438580106771,0.2242622692269393,0.0294214540129979,0.1181014480327136
360,1,TemporalSpatialAgent,Temporal-Spatial,0.22123000601455195,0.010842396821873407,0.9342288824704331,0.20727822602557505,0.20878465222382356,0.21038760919267854,0.22123000601455195,0.027779824476710808,0.12453968206666013
361,0,TemporalSpatialAgent,Temporal-Spatial,0.22707579891043855,0.017652225786923215,0.9349046010370441,0.20728859962194543,0.20942357312351534,0.20468350017564904,0.22707579891043855,0.029196149576728607,0.12233237859172293
362,0,TemporalSpatialAgent,Temporal-Spatial,0.22688713755910248,0.014709699222583805,0.9345439388945525,0.20189171777154075,0.21217743833651867,0.2085921123737643,0.22688713755910248,0.02920607170447851,0.12124552225459534
363,1,TemporalSpatialAgent,Temporal-Spatial,0.22880549564223016,0.013325331164661003,0.9304113284989088,0.20032335023332035,0.21548016447756915,0.21422982257870235,0.22880549564223016,0.028027072277770806,0.11313409479040723
364,0,TemporalSpatialAgent,Temporal-Spatial,0.22618215632782646,0.00827476460034679,0.9307148143601907,0.20395416731291685,0.21277646909220965,0.21790739172747967,0.22618215632782646,0.029128319739254206,0.11005149580031313
365,0,TemporalSpatialAgent,Temporal-Spatial,0.2268938501016369,0.007600202454501187,0.9310516640376377,0.1949257050156077,0.21929364764713571,0.21608339023670908,0.2268938501016369,0.028378148614016413,0.11442525838489426
366,0,TemporalSpatialAgent,Temporal-Spatial,0.22688133951972136,0.01585256078443062,0.9350996454819919,0.19818843753099524,0.21102877873529075,0.21013203080143375,0.22688133951972136,0.02878422178116081,0.12498519163139812
367,0,TemporalSpatialAgent,Temporal-Spatial,0.22327912075718107,0.00837958900579372,0.9370651738208183,0.20411148011431196,0.21489953175138735,0.20465683906304905,0.22327912075718107,0.03127508138788221,0.12177794692618843
368,0,TemporalSpatialAgent,Temporal-Spatial,0.22229871189813136,0.007218435709219206,0.9342742373834059,0.20335519613883685,0.21508027618891215,0.20993583125122767,0.22229871189813136,0.029080811225293705,0.12024917329759832
369,0,TemporalSpatialAgent,Temporal-Spatial,0.227266797543133,0.014348745702528892,0.9338419871113958,0.20161454183887528,0.210486708851535,0.2129180518406041,0.227266797543133,0.029437324040940915,0.11827657588491175
370,0,TemporalSpatialAgent,Temporal-Spatial,0.22978452940682756,0.007399204844770496,0.9358549375074907,0.20029552572020595,0.22238532456205706,0.19215366276882564,0.22978452940682756,0.030018461686194306,0.12536249585588963
371,0,TemporalSpatialAgent,Temporal-Spatial,0.21393663225217419,0.0009635879587112095,0.9389963896962851,0.20605546916207046,0.20873188960784358,0.21297304429346298,0.21393663225217419,0.031410878204261417,0.12689208648018754
372,0,MultiViewAgent,Multi-View,0.22087558428739956,0.003973648700837301,0.9370857927407091,0.19394106140023526,0.22087558428739956,0.21100958074899914,0.21690193558656226,0.030015067534178406,0.12725677044262543
373,0,TemporalSpatialAgent,Temporal-Spatial,0.23193703560896242,0.014008796397745549,0.935651957951295,0.19888911075440918,0.21792823921121687,0.19684086518567528,0.23193703560896242,0.029912455563341614,0.12449229367639465
374,0,TemporalSpatialAgent,Temporal-Spatial,0.2834521889176828,0.07393456809880522,0.9084805578890267,0.20853155752888247,0.2095176208188776,0.19566842978136248,0.2834521889176828,0.031007025325455215,0.07182317762773953
375,1,LocalRegionalAgent,Local-Regional,0.2288979289094006,0.010204924045614017,0.946189097421917,0.2288979289094006,0.21792130049261088,0.2186930048637866,0.17911236581065978,0.04799325436497002,0.10738214555857205
376,0,BilateralAgent,Bilateral,0.22228522215605814,0.0023396577223586956,0.9323082402490046,0.20103636946241826,0.20837604736167095,0.22228522215605814,0.21994556443369945,0.027213152428129706,0.12114364415802353
377,1,TemporalSpatialAgent,Temporal-Spatial,0.2866444421676491,0.05062470019082824,0.9275076961777249,0.23601974197682088,0.18224339306189785,0.11604630095532664,0.2866444421676491,0.039723405859084016,0.13932271597922155
378,0,TemporalSpatialAgent,Temporal-Spatial,0.2219759083215779,0.00937747534840111,0.9378403771460919,0.2005432743607657,0.2125984329731768,0.209438675063165,0.2219759083215779,0.0313170535095623,0.1241266557717522
379,0,TemporalSpatialAgent,Temporal-Spatial,0.22616385251722837,0.001907307136257086,0.936992446221824,0.18987799100390515,0.22425654538097128,0.20200050139196707,0.22616385251722837,0.03059122423788631,0.12710988546804186
380,0,TemporalSpatialAgent,Temporal-Spatial,0.22564683427151924,0.008021768145421299,0.9336776224979837,0.19404955407154686,0.21232233142687745,0.21762506612609794,0.22564683427151924,0.028513444605855805,0.12184276949810273
381,0,TemporalSpatialAgent,Temporal-Spatial,0.22856732199114677,0.011662897875248407,0.9340836758684934,0.19595680851874756,0.21690442411589836,0.20738831596801655,0.22856732199114677,0.028751810274247006,0.12243131913194383
382,0,TemporalSpatialAgent,Temporal-Spatial,0.22350283862717382,0.015079536143718902,0.936591493962151,0.20410025982001892,0.20842330248345492,0.20791297611825452,0.22350283862717382,0.029482632810529104,0.12657799014056872
383,0,TemporalSpatialAgent,Temporal-Spatial,0.2294235138728989,0.016074041274249218,0.9303500682899922,0.20061637786058745,0.21099384077726718,0.21334947259864967,0.2294235138728989,0.02611567237964911,0.11950112251094774
384,0,TemporalSpatialAgent,Temporal-Spatial,0.23802625373842354,0.012380790251027202,0.9314857419207923,0.16817345988780408,0.22564546348739634,0.21695790017333322,0.23802625373842354,0.029364200657544817,0.12183272205549797
385,0,TemporalSpatialAgent,Temporal-Spatial,0.21910199658121132,0.0021341937134636,0.9360585634864594,0.20220264382973083,0.20990961629182764,0.21696780286774772,0.21910199658121132,0.030333187837184403,0.12148475259229811
386,0,TemporalSpatialAgent,Temporal-Spatial,0.22650039132962713,0.013472886269093903,0.9348406021426524,0.1961031563624046,0.21199816717999392,0.21302750506053322,0.22650039132962713,0.029060340292708316,0.12331043977473287
387,0,TemporalSpatialAgent,Temporal-Spatial,0.2258640302881559,0.010746431218588398,0.9346206743904013,0.1991817910967477,0.2151175990695675,0.2096352512196969,0.2258640302881559,0.0294670933918358,0.1207342349339961
388,0,BilateralAgent,Bilateral,0.223913710441466,0.00640004010985562,0.9341756386740262,0.20090543899326826,0.21033733293611087,0.223913710441466,0.21751367033161037,0.029961391819533712,0.11736845547801084
389,0,TemporalSpatialAgent,Temporal-Spatial,0.2213641269707876,0.005663020241199718,0.9339733508954255,0.20371282300970497,0.2157011067295879,0.21129434918921738,0.2213641269707876,0.029229098070893415,0.11869849602980875
390,0,TemporalSpatialAgent,Temporal-Spatial,0.22595931200617142,0.013782829792868712,0.9367550813879681,0.19835250497976697,0.20765181165085728,0.2121764822133027,0.22595931200617142,0.030047139551371414,0.12581274959853028
391,0,TemporalSpatialAgent,Temporal-Spatial,0.2258656670160187,0.0014169877476448156,0.9383340018898756,0.2003561218542931,0.1906535137426167,0.2244486792683739,0.2258656670160187,0.0319457024655488,0.1267303156531487
392,0,TemporalSpatialAgent,Temporal-Spatial,0.22474945097958748,0.006057834207906093,0.9356246687200621,0.19290699578405038,0.21511354267511187,0.2186916167716814,0.22474945097958748,0.03188968740357952,0.11664870638598934
393,0,BilateralAgent,Bilateral,0.22600116073969342,0.0086990546348997,0.933813777409116,0.18690386114038968,0.21730210610479372,0.22600116073969342,0.21478956541921732,0.027556993241754812,0.12744631335415119
394,0,TemporalSpatialAgent,Temporal-Spatial,0.22961898203332295,0.01412040349066529,0.9334620900959413,0.19445187876139755,0.21549857854265766,0.21268503139463066,0.22961898203332295,0.029428349459358908,0.11831717980863232
395,0,TemporalSpatialAgent,Temporal-Spatial,0.22555078815624377,0.013623913258692305,0.935958869356438,0.20141803939316116,0.21143616054256406,0.21192687489755146,0.22555078815624377,0.0313077041004647,0.11836043291001469
396,0,TemporalSpatialAgent,Temporal-Spatial,0.2258960233039653,0.008921184840572305,0.9368768514522501,0.2082601595464036,0.216974838463393,0.19194421083087448,0.2258960233039653,0.030214288286595014,0.12671047956876866
397,0,TemporalSpatialAgent,Temporal-Spatial,0.2247884103539526,0.009305442175184198,0.9338121735784262,0.204485989800837,0.2154829681787684,0.20595126957007187,0.2247884103539526,0.028636542134275612,0.12065481996209465
398,0,TemporalSpatialAgent,Temporal-Spatial,0.22760923465310348,0.013858000659734387,0.9330846574999746,0.20029380304839628,0.2137512339933691,0.21030357236764338,0.22760923465310348,0.02841521406864421,0.11962694186884364
399,0,TemporalSpatialAgent,Temporal-Spatial,0.2283367002964538,0.012453053596905406,0.9323777248912625,0.19955327770988057,0.2158836466995484,0.2084478746567969,0.2283367002964538,0.027747602611985913,0.12003089802533445
400,0,TemporalSpatialAgent,Temporal-Spatial,0.2263935260896406,0.007390598417369998,0.9347842696455367,0.19644518859911397,0.21900292767227061,0.20726649969196018,0.2263935260896406,0.029652387648470613,0.12123947029854405
401,0,TemporalSpatialAgent,Temporal-Spatial,0.22513547809803974,0.0041991738849681826,0.9357649541503854,0.18470940099448346,0.22093630421307156,0.21568056499857036,0.22513547809803974,0.030739390765581208,0.12279886093025373
402,0,TemporalSpatialAgent,Temporal-Spatial,0.22516573537098714,0.010654130337857504,0.9346592472605861,0.2024499924897634,0.21451160503312963,0.20851567069191443,0.22516573537098714,0.029706441419582102,0.11965055499462321
403,1,TemporalSpatialAgent,Temporal-Spatial,0.22866722296880776,0.011017984466377528,0.9316759505658204,0.19948740842161813,0.21764923850243023,0.21045774037573023,0.22866722296880776,0.02856419679712932,0.11517419293428448
404,0,TemporalSpatialAgent,Temporal-Spatial,0.22552318875020222,0.011881230990611141,0.9329502091447729,0.2013153264554451,0.21364195775959108,0.21118429300083327,0.22552318875020222,0.027995371356024115,0.12033986267790425
405,0,TemporalSpatialAgent,Temporal-Spatial,0.22593806938156,0.010701309643314394,0.9321445726049797,0.201958465332652,0.2152367597382456,0.2121425740427892,0.22593806938156,0.0284656482524219,0.1162584832523312
406,0,TemporalSpatialAgent,Temporal-Spatial,0.2245287678582951,0.008594767207484005,0.9333704956383695,0.19941989823522985,0.2159340006508111,0.21205665943636817,0.2245287678582951,0.02867882798656511,0.11938184583273075
407,1,TemporalSpatialAgent,Temporal-Spatial,0.2314581841402879,0.013714674200024507,0.9320299584452897,0.19659031637603358,0.2177435099402634,0.2046181148580252,0.2314581841402879,0.02704954304260061,0.12254033164278916
408,0,TemporalSpatialAgent,Temporal-Spatial,0.22213975326237415,0.009132162321972198,0.9346468205940657,0.20131898741179155,0.21300759094040195,0.21271821967857477,0.22213975326237415,0.029006300334465607,0.12180914837239203
409,0,TemporalSpatialAgent,Temporal-Spatial,0.22086917752380325,0.01175540644672729,0.9367093828407276,0.20911377107707596,0.20887703465687876,0.20701176485426814,0.22086917752380325,0.03017064149661631,0.12395761039135762
410,0,TemporalSpatialAgent,Temporal-Spatial,0.228715734568965,0.017376498965900294,0.9382283395040186,0.20361975775230826,0.2113392356030647,0.19766272195029505,0.228715734568965,0.03114500250361861,0.12751754762174847
411,0,TemporalSpatialAgent,Temporal-Spatial,0.23906278196788514,0.0166007096710645,0.9299915293204155,0.18875159133052244,0.22246207229682063,0.20997315925204302,0.23906278196788514,0.029791658621957505,0.10995873653077132
412,0,TemporalSpatialAgent,Temporal-Spatial,0.22857910154376432,0.0112064453696393,0.9354734463132339,0.19274571750625294,0.21737265617412502,0.21147408832797532,0.22857910154376432,0.03126692542844311,0.11856151101943932
413,1,MultiViewAgent,Multi-View,0.25157531189698634,0.04517319317387147,0.947589960234071,0.15098919546948503,0.25157531189698634,0.19101416059974805,0.15903780552288463,0.04098140778778111,0.20640211872311487
